timestamp ,open     ,high     ,low      ,close    ,adjusted_close,volume ,dividend_amount,split_coefficient
2017-12-14,1045.0000,1058.5000,1043.1100,1049.1500,1049.1500     ,1545616,0.0000         ,1.0000
2017-12-13,1046.1200,1046.6600,1038.3800,1040.6100,1040.6100     ,1207286,0.0000         ,1.0000
2017-12-12,1039.6300,1050.3100,1033.6900,1040.4800,1040.4800     ,1269883,0.0000         ,1.0000
2017-12-11,1035.5000,1043.8000,1032.0500,1041.1000,1041.1000     ,1119052,0.0000         ,1.0000
2017-12-08,1037.4900,1042.0500,1032.5200,1037.0500,1037.0500     ,1277894,0.0000         ,1.0000
2017-12-07,1020.4300,1034.2400,1018.0700,1030.9300,1030.9300     ,1387107,0.0000         ,1.0000
2017-12-06,1001.5000,1024.9700,1001.1400,1018.3800,1018.3800     ,1254837,0.0000         ,1.0000
2017-12-05,995.9400 ,1020.6100,988.2800 ,1005.1500,1005.1500     ,2023376,0.0000         ,1.0000
2017-12-04,1012.6600,1016.1000,995.5700 ,998.6800 ,998.6800      ,1891408,0.0000         ,1.0000
2017-12-01,1015.8000,1022.4900,1002.0200,1010.1700,1010.1700     ,1908944,0.0000         ,1.0000
2017-11-30,1022.3700,1028.4900,1015.0000,1021.4100,1021.4100     ,1722913,0.0000         ,1.0000
2017-11-29,1042.6800,1044.0800,1015.6500,1021.6600,1021.6600     ,2438875,0.0000         ,1.0000
2017-11-28,1055.0900,1062.3800,1040.0000,1047.4100,1047.4100     ,1341000,0.0000         ,1.0000
2017-11-27,1040.0000,1055.4600,1038.4400,1054.2100,1054.2100     ,1284354,0.0000         ,1.0000
2017-11-24,1035.8700,1043.1800,1035.0000,1040.6100,1040.6100     ,536958 ,0.0000         ,1.0000
2017-11-22,1035.0000,1039.7060,1031.4300,1035.9600,1035.9600     ,716661 ,0.0000         ,1.0000
2017-11-21,1023.3100,1035.1100,1022.6550,1034.4900,1034.4900     ,1083715,0.0000         ,1.0000
2017-11-20,1020.2600,1022.6100,1017.5000,1018.3800,1018.3800     ,894844 ,0.0000         ,1.0000
